Date,Symbol,Series,Prev close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2016-01-11,WONDERLA,EQ,391.55,380.25,398.0,380.25,390.25,391.15,387.7,85020,3296204490000.0,2316,40844,0.4804
2016-01-12,WONDERLA,EQ,391.15,396.9,397.0,388.0,391.0,389.6,392.6,38030,1493045120000.0,1226,18903,0.49710000000000004
2016-01-13,WONDERLA,EQ,389.6,393.0,395.95,375.0,381.0,380.05,382.63,65479,2505425900000.0,1878,34360,0.5246999999999999
2016-01-14,WONDERLA,EQ,380.05,377.5,384.85,370.0,370.0,371.35,374.36,63073,2361187515000.0,1667,27301,0.4328
2016-01-15,WONDERLA,EQ,371.35,373.95,376.45,360.0,363.45,361.3,367.87,41117,1512587390000.0,1515,22715,0.5524
2016-01-18,WONDERLA,EQ,361.3,363.1,363.1,350.0,352.0,351.4,354.53,67319,2386682615000.0,1861,41722,0.6198
2016-01-19,WONDERLA,EQ,351.4,355.05,375.0,353.5,371.05,371.3,365.66,64852,2371401650000.0,1665,37881,0.5841
2016-01-20,WONDERLA,EQ,371.3,365.0,378.0,365.0,375.0,375.35,372.05,127218,4733082945000.0,2170,92081,0.7238
2016-01-21,WONDERLA,EQ,375.35,378.0,384.05,373.0,382.15,380.2,379.16,103704,3932003275000.0,3212,79444,0.7661
2016-01-22,WONDERLA,EQ,380.2,387.4,396.0,382.0,396.0,390.9,387.6,65125,2524225475000.0,1397,45302,0.6956
2016-01-25,WONDERLA,EQ,390.9,391.15,404.9,391.1,404.9,402.55,399.75,75855,3032296905000.0,2699,48972,0.6456000000000001
2016-01-27,WONDERLA,EQ,402.55,401.1,416.7,401.1,402.65,404.0,406.4,332333,13506081790000.0,2925,283996,0.8545999999999999
2016-01-28,WONDERLA,EQ,404.0,404.0,407.75,392.9,393.85,395.6,397.4,43244,1718536070000.0,2079,23719,0.5485
2016-01-29,WONDERLA,EQ,395.6,390.5,404.7,385.0,398.0,398.65,394.82,75401,2976956220000.0,2936,42079,0.5581
2016-02-01,WONDERLA,EQ,398.65,399.45,399.5,381.5,383.9,383.95,390.87,121453,4747198590000.0,3524,66397,0.5467000000000001
2016-02-02,WONDERLA,EQ,383.95,383.95,392.65,382.0,384.1,385.15,387.0,35615,1378289940000.0,1356,13958,0.39189999999999997
2016-02-03,WONDERLA,EQ,385.15,382.0,386.0,380.0,385.65,384.05,382.72,27528,1053539135000.0,911,16006,0.5814
2016-02-04,WONDERLA,EQ,384.05,383.2,386.0,380.0,380.95,381.35,384.76,311724,11993877575000.0,2178,282284,0.9056000000000001
2016-02-05,WONDERLA,EQ,381.35,380.0,383.65,377.5,379.05,379.95,380.45,50715,1929462814999.9998,1464,30204,0.5956
2016-02-08,WONDERLA,EQ,379.95,379.95,384.0,375.15,380.5,380.2,380.47,36503,1388823060000.0,1100,20330,0.5569
2016-02-09,WONDERLA,EQ,380.2,376.05,380.95,373.5,375.0,375.7,376.62,33408,1258218845000.0,1103,16445,0.4922
2016-02-10,WONDERLA,EQ,375.7,376.0,384.5,347.1,363.9,367.35,364.63,221867,8089903920000.0,7215,62638,0.2823
2016-02-11,WONDERLA,EQ,367.35,362.2,365.75,331.2,337.0,337.6,348.82,96689,3372690804999.9995,2774,68060,0.7039
2016-02-12,WONDERLA,EQ,337.6,333.0,350.0,330.2,345.0,344.75,337.82,92524,3125672320000.0,4796,38710,0.41840000000000005
2016-02-15,WONDERLA,EQ,344.75,358.95,360.0,340.3,343.8,344.75,351.91,69078,2430914745000.0,3283,34288,0.4964
2016-02-16,WONDERLA,EQ,344.75,345.1,352.5,340.0,344.35,345.2,344.82,49259,1698540030000.0,2097,31205,0.6335000000000001
2016-02-17,WONDERLA,EQ,345.2,340.15,349.7,340.15,346.6,347.05,346.28,45401,1572148245000.0,1487,29386,0.6473000000000001
2016-02-18,WONDERLA,EQ,347.05,347.15,363.7,347.15,360.0,360.75,356.97,71172,2540633185000.0,2845,36184,0.5084000000000001
2016-02-19,WONDERLA,EQ,360.75,363.5,372.2,360.0,368.0,366.65,366.35,40365,1478781400000.0,1831,17045,0.42229999999999995
2016-02-22,WONDERLA,EQ,366.65,370.0,372.7,348.3,362.0,359.75,360.44,44149,1591291955000.0,3149,17393,0.394
2016-02-23,WONDERLA,EQ,359.75,360.0,363.2,355.1,359.0,360.05,358.45,43251,1550331090000.0,3340,18823,0.43520000000000003
2016-02-24,WONDERLA,EQ,360.05,360.05,363.1,357.35,360.0,359.9,360.25,50021,1802011964999.9998,5838,30186,0.6035
2016-02-25,WONDERLA,EQ,359.9,356.3,361.9,353.55,354.4,355.15,359.09,32057,1151143170000.0,1244,22440,0.7000000000000001
2016-02-26,WONDERLA,EQ,355.15,358.5,358.5,343.0,347.0,345.5,351.01,20840,731499685000.0,1963,11388,0.5464
2016-02-29,WONDERLA,EQ,345.5,354.0,356.95,350.05,356.0,352.05,352.26,23705,835038030000.0,1313,16278,0.6867
2016-03-01,WONDERLA,EQ,352.05,352.3,367.0,345.0,362.0,361.55,358.42,58671,2102879520000.0,2590,43713,0.7451000000000001
2016-03-02,WONDERLA,EQ,361.55,362.1,371.75,362.1,369.95,369.95,368.35,39058,1438687755000.0,2181,25642,0.6565000000000001
2016-03-03,WONDERLA,EQ,369.95,380.0,380.0,365.0,368.0,370.6,369.9,103526,3829375425000.0,3957,78864,0.7618
2016-03-04,WONDERLA,EQ,370.6,372.0,379.0,365.45,366.1,367.5,370.13,31114,1151617030000.0,1237,17801,0.5721
2016-03-08,WONDERLA,EQ,367.5,369.4,373.0,367.35,372.0,371.8,370.32,24092,892176465000.0,812,17944,0.7448
2016-03-09,WONDERLA,EQ,371.8,371.0,376.0,371.0,373.0,372.95,373.51,26700,997262115000.0,788,22229,0.8325
2016-03-10,WONDERLA,EQ,372.95,374.25,375.6,370.05,373.0,371.8,372.54,25596,953544380000.0001,566,20490,0.8005
2016-03-11,WONDERLA,EQ,371.8,376.0,377.2,363.0,368.0,367.7,372.34,25060,933074380000.0001,1405,16101,0.6425
2016-03-14,WONDERLA,EQ,367.7,373.75,373.75,362.5,370.0,369.8,369.5,19979,738224195000.0,1464,10171,0.5091
2016-03-15,WONDERLA,EQ,369.8,370.0,372.0,358.0,358.55,359.2,362.76,29024,1052885340000.0,1377,21142,0.7284
2016-03-16,WONDERLA,EQ,359.2,358.55,365.0,357.1,362.4,361.6,361.88,13697,495672190000.00006,1072,7174,0.5238
2016-03-17,WONDERLA,EQ,361.6,362.15,365.8,360.25,361.7,360.95,362.45,16459,596559040000.0,1659,10111,0.6143
2016-03-18,WONDERLA,EQ,360.95,364.9,364.9,358.0,359.8,359.35,359.95,22634,814716150000.0,1918,15047,0.6648000000000001
2016-03-21,WONDERLA,EQ,359.35,363.9,363.9,356.2,358.0,357.3,359.12,27848,1000084030000.0001,1445,16991,0.6101
2016-03-22,WONDERLA,EQ,357.3,364.0,390.9,358.55,375.2,375.85,378.6,507112,19199400855000.0,12550,92160,0.18170000000000003
2016-03-23,WONDERLA,EQ,375.85,378.65,382.4,374.95,377.0,376.95,378.92,269129,10197798940000.0,2077,227561,0.8455
2016-03-28,WONDERLA,EQ,376.95,377.0,380.9,366.0,368.0,368.7,372.58,26559,989536800000.0,1023,17224,0.6485
2016-03-29,WONDERLA,EQ,368.7,372.1,387.0,368.0,377.55,376.45,377.6,32749,1236614700000.0,981,21595,0.6594
2016-03-30,WONDERLA,EQ,376.45,376.6,386.0,376.6,381.1,382.65,382.36,46847,1791232475000.0,1214,30823,0.658
2016-03-31,WONDERLA,EQ,382.65,382.1,398.8,380.65,386.2,388.05,392.2,127680,5007564170000.0,3475,49535,0.38799999999999996
2016-04-01,WONDERLA,EQ,388.05,388.0,393.35,383.0,383.0,385.5,387.91,32193,1248808905000.0,1059,18030,0.5601
2016-04-04,WONDERLA,EQ,385.5,387.0,394.0,383.7,388.0,386.45,386.68,22174,857427130000.0001,707,13474,0.6076
2016-04-05,WONDERLA,EQ,386.45,390.0,390.0,378.15,380.3,380.45,383.41,30263,1160325720000.0,1121,18673,0.617
2016-04-06,WONDERLA,EQ,380.45,379.0,385.55,375.0,378.0,376.1,377.48,36894,1392661720000.0,1756,22304,0.6045
2016-04-07,WONDERLA,EQ,376.1,378.0,384.25,371.0,377.6,377.9,378.98,59125,2240729000000.0,2735,23241,0.3931
2016-04-08,WONDERLA,EQ,377.9,379.75,383.0,375.0,375.9,375.75,378.21,39809,1505633075000.0,1348,24135,0.6063000000000001
2016-04-11,WONDERLA,EQ,375.75,379.8,385.0,375.0,379.0,377.3,378.99,50508,1914215470000.0,2013,22143,0.43840000000000007
2016-04-12,WONDERLA,EQ,377.3,379.9,384.0,375.05,380.0,379.5,380.09,38971,1481246215000.0,1858,24128,0.6191
2016-04-13,WONDERLA,EQ,379.5,380.1,388.0,379.15,380.1,381.4,384.18,43732,1680080930000.0,1081,19273,0.44070000000000004
2016-04-18,WONDERLA,EQ,381.4,383.95,386.0,380.1,381.1,381.45,383.23,35403,1356737600000.0,1428,24496,0.6919
2016-04-20,WONDERLA,EQ,381.45,385.0,386.0,380.25,381.2,381.35,383.17,31954,1224386260000.0,1396,19569,0.6124
2016-04-21,WONDERLA,EQ,381.35,388.95,394.5,384.05,386.0,387.75,390.22,116159,4532741335000.0,2937,46254,0.3982
2016-04-22,WONDERLA,EQ,387.75,393.0,397.0,388.05,390.0,390.1,391.77,87888,3443155679999.9995,1944,27696,0.31510000000000005
2016-04-25,WONDERLA,EQ,390.1,389.5,391.45,385.0,387.25,386.7,386.75,35082,1356797215000.0,834,17516,0.4993
2016-04-26,WONDERLA,EQ,386.7,390.6,394.0,386.7,387.0,388.25,389.91,33622,1310967075000.0,1142,14407,0.42850000000000005
2016-04-27,WONDERLA,EQ,388.25,388.05,389.0,385.75,386.0,386.85,387.45,18827,729447920000.0,485,10753,0.5711
2016-04-28,WONDERLA,EQ,386.85,388.95,389.05,380.05,381.0,380.75,383.68,26409,1013272930000.0001,866,16913,0.6404000000000001
2016-04-29,WONDERLA,EQ,380.75,380.0,384.5,380.0,382.0,382.25,381.84,13616,519909875000.0,510,7780,0.5714
2016-05-02,WONDERLA,EQ,382.25,386.7,386.7,375.2,379.0,379.6,380.27,21239,807660055000.0,699,11762,0.5538000000000001
2016-05-03,WONDERLA,EQ,379.6,382.0,387.0,375.5,381.0,380.7,382.6,22535,862180644999.9999,793,11302,0.5015
2016-05-04,WONDERLA,EQ,380.7,378.15,386.4,378.0,385.8,383.65,382.7,24330,931110230000.0001,734,17531,0.7206
2016-05-05,WONDERLA,EQ,383.65,384.0,391.9,378.05,387.25,388.25,387.84,49722,1928416160000.0002,1538,21165,0.4257
2016-05-06,WONDERLA,EQ,388.25,388.3,390.0,382.0,385.0,383.55,384.95,15537,598092245000.0,585,10344,0.6658
2016-05-09,WONDERLA,EQ,383.55,387.7,389.0,380.0,380.5,381.95,383.75,24895,955352000000.0,780,14349,0.5764
2016-05-10,WONDERLA,EQ,381.95,385.0,385.0,379.0,379.9,379.55,380.24,45284,1721891230000.0,1021,35287,0.7792
2016-05-11,WONDERLA,EQ,379.55,376.25,382.15,375.0,378.05,378.75,379.34,20068,761254845000.0,602,12295,0.6127
2016-05-12,WONDERLA,EQ,378.75,379.95,380.0,377.0,379.5,378.85,379.39,16500,625986775000.0,409,10235,0.6203000000000001
2016-05-13,WONDERLA,EQ,378.85,378.3,380.0,378.3,379.7,379.45,379.66,25907,983591975000.0,543,19028,0.7345
2016-05-16,WONDERLA,EQ,379.45,379.5,380.0,375.0,378.0,378.35,376.05,70478,2650341150000.0,1337,61420,0.8715
2016-05-17,WONDERLA,EQ,378.35,380.0,385.85,378.5,385.5,384.45,383.19,28031,1074108980000.0001,1365,16597,0.5921000000000001
2016-05-18,WONDERLA,EQ,384.45,384.45,388.8,381.6,384.0,384.15,383.89,28755,1103882365000.0,783,20872,0.7259000000000001
2016-05-19,WONDERLA,EQ,384.15,387.4,391.4,385.55,389.0,389.0,388.99,250859,9758067230000.0,1365,230895,0.9204000000000001
2016-05-20,WONDERLA,EQ,389.0,386.0,406.0,386.0,398.8,398.15,400.25,211517,8465911384999.999,5631,88454,0.4182
2016-05-23,WONDERLA,EQ,398.15,401.1,409.0,401.0,406.0,405.05,406.0,108826,4418312600000.0,5611,61590,0.5659000000000001
2016-05-24,WONDERLA,EQ,405.05,406.0,411.8,386.2,389.0,390.05,402.38,112349,4520739465000.0,3360,55230,0.4916
2016-05-25,WONDERLA,EQ,390.05,391.5,394.4,380.0,381.0,382.2,384.12,88156,3386276370000.0005,2042,45327,0.5142
2016-05-26,WONDERLA,EQ,382.2,382.0,386.0,377.75,378.5,379.15,382.11,42816,1636042525000.0,1080,25483,0.5952000000000001
2016-05-27,WONDERLA,EQ,379.15,382.5,384.55,378.9,381.0,379.8,381.27,31462,1199547745000.0,963,19015,0.6043999999999999
2016-05-30,WONDERLA,EQ,379.8,381.0,383.65,379.8,382.1,381.6,381.94,13647,521235755000.0,536,8588,0.6293
2016-05-31,WONDERLA,EQ,381.6,382.1,382.95,376.4,377.1,377.65,378.61,26888,1018007469999.9999,795,15734,0.5852
2016-06-01,WONDERLA,EQ,377.65,378.0,383.0,378.0,381.25,382.05,380.69,20974,798457135000.0,705,10947,0.5219
2016-06-02,WONDERLA,EQ,382.05,382.0,393.9,380.0,389.0,387.75,388.57,82458,3204105640000.0,1858,26244,0.31829999999999997
2016-06-03,WONDERLA,EQ,387.75,390.8,393.0,382.65,384.0,383.9,387.21,26023,1007644140000.0,952,10809,0.4154
2016-06-06,WONDERLA,EQ,383.9,389.5,393.75,384.0,390.15,391.5,389.28,46430,1807426310000.0002,1208,25671,0.5529000000000001
2016-06-07,WONDERLA,EQ,391.5,394.0,398.0,391.0,395.0,394.45,393.76,78134,3076587915000.0,1237,33273,0.4258
2016-06-08,WONDERLA,EQ,394.45,398.0,398.65,392.5,395.0,394.85,394.99,30334,1198170300000.0,667,18922,0.6238
2016-06-09,WONDERLA,EQ,394.85,394.0,397.5,391.0,394.9,394.8,394.21,34189,1347767635000.0,1028,16827,0.4922
2016-06-10,WONDERLA,EQ,394.8,389.0,399.9,389.0,395.0,394.85,396.02,45268,1792704564999.9998,1064,18206,0.4022
2016-06-13,WONDERLA,EQ,394.85,393.0,395.0,386.1,388.5,389.95,391.64,100421,3932922685000.0,905,57737,0.5749000000000001
2016-06-14,WONDERLA,EQ,389.95,390.0,396.9,389.6,395.0,395.4,395.12,24631,973216660000.0,578,17063,0.6927
2016-06-15,WONDERLA,EQ,395.4,397.25,399.5,395.05,396.0,397.75,398.17,37473,1492056500000.0,713,26206,0.6993
2016-06-16,WONDERLA,EQ,397.75,394.6,397.3,391.55,395.0,395.55,394.45,19779,780187800000.0,643,7420,0.3751
2016-06-17,WONDERLA,EQ,395.55,397.8,406.0,395.0,400.0,401.45,399.9,37828,1512729620000.0,1286,20750,0.5485
2016-06-20,WONDERLA,EQ,401.45,401.45,406.0,395.0,395.1,396.75,398.61,15009,598276285000.0,584,9754,0.6498999999999999
2016-06-21,WONDERLA,EQ,396.75,397.0,401.0,394.0,396.5,395.5,396.42,10365,410891760000.0,374,6412,0.6186
2016-06-22,WONDERLA,EQ,395.5,395.5,398.45,392.0,395.0,394.85,394.55,15373,606539765000.0,470,9196,0.5982000000000001
2016-06-23,WONDERLA,EQ,394.85,392.15,396.1,392.05,395.0,394.65,394.26,14692,579239805000.0,572,7745,0.5272
2016-06-24,WONDERLA,EQ,394.65,393.0,396.0,373.65,386.6,386.65,386.74,515287,19928423260000.0,1487,489490,0.9499
2016-06-27,WONDERLA,EQ,386.65,394.5,402.8,389.95,396.55,398.3,398.87,108817,4340369935000.0,2118,47698,0.43829999999999997
2016-06-28,WONDERLA,EQ,398.3,400.0,412.05,399.5,402.0,404.05,406.77,147024,5980483200000.0,3422,74476,0.5065999999999999
2016-06-29,WONDERLA,EQ,404.05,405.75,407.8,404.0,406.5,405.9,405.92,52238,2120438050000.0,1010,40088,0.7674
2016-06-30,WONDERLA,EQ,405.9,406.45,412.0,404.1,406.15,405.65,407.49,69256,2822087005000.0,1290,46230,0.6675
2016-07-01,WONDERLA,EQ,405.65,407.8,411.5,400.2,401.15,402.4,407.28,62807,2557998225000.0,1443,28667,0.45640000000000003
2016-07-04,WONDERLA,EQ,402.4,404.95,405.0,396.1,397.0,397.5,400.14,57869,2315552480000.0,1235,35709,0.6171
2016-07-05,WONDERLA,EQ,397.5,400.65,404.8,397.0,398.0,399.05,399.04,59000,2354330795000.0,908,33683,0.5709000000000001
2016-07-07,WONDERLA,EQ,399.05,398.0,404.9,397.2,398.45,398.3,401.9,118341,4756121540000.0,1267,82627,0.6981999999999999
2016-07-08,WONDERLA,EQ,398.3,398.5,401.5,394.55,396.3,397.7,396.23,72055,2855015950000.0,1021,43943,0.6099
2016-07-11,WONDERLA,EQ,397.7,408.0,408.0,398.7,402.0,403.25,402.31,62188,2501907750000.0,983,34966,0.5623
2016-07-12,WONDERLA,EQ,403.25,403.6,406.0,397.1,397.95,398.85,400.96,39992,1603525205000.0,849,24244,0.6062
2016-07-13,WONDERLA,EQ,398.85,399.35,403.15,396.5,397.25,397.35,399.21,30763,1228095135000.0,821,18176,0.5908
2016-07-14,WONDERLA,EQ,397.35,398.0,400.0,397.1,398.9,398.45,398.89,21112,842136094999.9999,535,14501,0.6869
2016-07-15,WONDERLA,EQ,398.45,398.0,404.0,394.0,394.3,394.65,397.37,30265,1202646035000.0,1038,20685,0.6835
2016-07-18,WONDERLA,EQ,394.65,396.1,400.0,390.1,390.2,391.35,395.13,28426,1123182910000.0,1712,18396,0.6472
2016-07-19,WONDERLA,EQ,391.35,390.0,407.45,390.0,401.5,400.75,401.78,84337,3388490670000.0005,1722,35183,0.4172
2016-07-20,WONDERLA,EQ,400.75,404.9,407.0,398.15,404.95,405.05,403.85,63943,2582347010000.0,1551,39450,0.617
2016-07-21,WONDERLA,EQ,405.05,405.0,407.0,401.05,402.0,402.6,404.0,22070,891634040000.0,568,11878,0.5382
2016-07-22,WONDERLA,EQ,402.6,400.35,403.8,400.0,400.05,401.55,401.76,8576,344551690000.0,385,5411,0.6309
2016-07-25,WONDERLA,EQ,401.55,400.0,416.2,400.0,410.6,413.05,410.45,94337,3872059304999.9995,2036,55977,0.5934
2016-07-26,WONDERLA,EQ,413.05,414.05,417.5,408.65,408.65,410.4,414.34,67938,2814951005000.0,1874,40446,0.5953
2016-07-27,WONDERLA,EQ,410.4,412.0,416.95,406.0,408.0,407.7,410.21,37323,1531022010000.0,1225,19487,0.5221
2016-07-28,WONDERLA,EQ,407.7,409.0,410.0,405.05,406.45,406.1,408.37,79112,3230695285000.0,809,69134,0.8739
2016-07-29,WONDERLA,EQ,406.1,406.1,414.0,406.1,412.65,411.7,411.37,45531,1872987505000.0,1182,27680,0.6079
2016-08-01,WONDERLA,EQ,411.7,412.65,419.5,407.45,409.95,408.9,413.35,75862,3135757750000.0,1616,45821,0.604
2016-08-02,WONDERLA,EQ,408.9,409.5,414.35,385.5,398.0,392.2,396.63,689208,27336391710000.004,12329,296531,0.4302
2016-08-03,WONDERLA,EQ,392.2,390.0,401.0,385.1,395.0,398.15,396.57,202786,8041824795000.0,3905,112907,0.5568
2016-08-04,WONDERLA,EQ,398.15,401.0,405.0,394.0,399.95,396.35,400.56,57302,2295276120000.0,1369,21061,0.3675
2016-08-05,WONDERLA,EQ,396.35,397.9,407.0,394.65,395.5,400.45,402.65,113504,4570277035000.0,1937,69728,0.6143
2016-08-08,WONDERLA,EQ,400.45,398.0,405.45,392.45,404.95,404.55,402.6,87565,3525392345000.0005,1351,38169,0.43590000000000007
2016-08-09,WONDERLA,EQ,404.55,407.0,408.0,398.3,401.05,402.55,402.39,68175,2743320160000.0,939,35947,0.5273
2016-08-10,WONDERLA,EQ,402.55,398.55,405.2,398.5,405.2,404.8,403.01,47813,1926900085000.0002,884,24263,0.5075000000000001
2016-08-11,WONDERLA,EQ,404.8,400.5,403.4,399.0,399.6,400.25,401.28,31209,1252350150000.0,628,21083,0.6755
2016-08-12,WONDERLA,EQ,400.25,400.1,403.4,397.0,397.15,399.3,400.65,14640,586545470000.0,444,9028,0.6167
2016-08-16,WONDERLA,EQ,399.3,402.3,407.4,397.1,397.5,399.6,403.39,50317,2029722250000.0,890,21478,0.4269
2016-08-17,WONDERLA,EQ,399.6,400.0,405.5,399.5,403.55,404.45,403.22,42366,1708268689999.9998,777,23720,0.5599000000000001
2016-08-18,WONDERLA,EQ,404.45,404.0,406.0,400.05,401.0,400.9,402.62,20061,807698895000.0,799,14000,0.6979000000000001
2016-08-19,WONDERLA,EQ,400.9,400.1,407.0,400.1,405.05,406.6,405.25,70350,2850962745000.0,959,36221,0.5149
2016-08-22,WONDERLA,EQ,406.6,405.05,417.4,402.55,414.0,414.5,411.66,275534,11342512950000.0,2411,230051,0.8349
2016-08-23,WONDERLA,EQ,414.5,415.0,417.8,408.0,408.6,409.4,411.8,30253,1245824680000.0,1031,16847,0.5569
2016-08-24,WONDERLA,EQ,409.4,411.9,414.0,409.2,412.8,412.05,412.24,26839,1106416290000.0,1293,15774,0.5877
2016-08-25,WONDERLA,EQ,412.05,413.05,415.45,402.0,408.0,405.1,407.95,21130,861995950000.0,858,13457,0.6369
2016-08-26,WONDERLA,EQ,405.1,408.35,413.75,405.5,410.0,408.55,409.17,29636,1212613180000.0,753,15345,0.5178
2016-08-29,WONDERLA,EQ,408.55,413.7,413.7,402.4,403.0,403.8,405.71,17017,690404115000.0,847,9460,0.5559000000000001
2016-08-30,WONDERLA,EQ,403.8,408.0,410.95,403.05,410.0,409.1,407.3,30965,1261206315000.0,762,15785,0.5098
2016-08-31,WONDERLA,EQ,409.1,408.05,411.0,402.1,403.0,403.7,405.92,21152,858611350000.0,1089,10903,0.5155
2016-09-01,WONDERLA,EQ,403.7,405.0,411.9,403.7,410.95,410.25,409.2,51754,2117750345000.0,1405,18886,0.3649
2016-09-02,WONDERLA,EQ,410.25,410.35,413.5,406.1,409.25,409.55,409.73,44888,1839214339999.9998,786,27202,0.606
2016-09-06,WONDERLA,EQ,409.55,412.0,413.25,405.5,406.0,406.6,409.27,33878,1386530940000.0,1164,17272,0.5098
2016-09-07,WONDERLA,EQ,406.6,405.25,410.9,405.1,405.1,405.6,407.14,92333,3759287115000.0,770,57348,0.6211
2016-09-08,WONDERLA,EQ,405.6,409.6,410.0,404.55,406.0,405.6,406.76,29390,1195461210000.0,994,17855,0.6075
2016-09-09,WONDERLA,EQ,405.6,406.4,411.0,403.0,403.5,404.55,408.09,58233,2376432045000.0,1407,31572,0.5422
2016-09-12,WONDERLA,EQ,404.55,403.5,404.45,398.2,400.85,400.5,401.19,23549,944769435000.0,1208,13577,0.5765
2016-09-14,WONDERLA,EQ,400.5,404.0,405.0,398.0,398.25,400.25,401.71,25191,1011938930000.0001,971,15035,0.5968
2016-09-15,WONDERLA,EQ,400.25,400.5,402.6,398.1,399.1,399.65,400.14,12801,512215440000.00006,465,7747,0.6052000000000001
2016-09-16,WONDERLA,EQ,399.65,400.0,402.0,394.0,396.5,394.75,397.79,41332,1644159805000.0,1256,28148,0.6809999999999999
2016-09-19,WONDERLA,EQ,394.75,393.0,394.0,381.8,385.05,385.55,388.99,102569,3989876750000.0,2380,74034,0.7218000000000001
2016-09-20,WONDERLA,EQ,385.55,391.95,393.9,384.1,384.95,384.85,386.7,52191,2018202430000.0,1249,38385,0.7354999999999999
2016-09-21,WONDERLA,EQ,384.85,385.0,389.9,378.15,379.05,379.75,383.22,80237,3074817970000.0,1920,61385,0.765
2016-09-22,WONDERLA,EQ,379.75,382.0,385.0,378.0,383.0,382.15,381.53,60988,2326884810000.0,1379,38637,0.6335000000000001
2016-09-23,WONDERLA,EQ,382.15,387.3,393.0,384.6,386.55,387.7,388.35,77610,3013969675000.0,1948,37207,0.4794
2016-09-26,WONDERLA,EQ,387.7,387.7,393.0,383.0,387.0,386.95,388.37,31080,1207045670000.0,1276,17612,0.5667
2016-09-27,WONDERLA,EQ,386.95,387.05,391.0,386.0,387.0,386.8,387.74,15873,615455205000.0,698,8976,0.5655
2016-09-28,WONDERLA,EQ,386.8,390.0,390.0,383.25,385.0,385.35,387.88,21264,824786790000.0,792,12887,0.606
2016-09-29,WONDERLA,EQ,385.35,387.95,390.0,367.55,370.0,370.45,375.43,80412,3018912610000.0,2039,53361,0.6636
2016-09-30,WONDERLA,EQ,370.45,371.0,381.9,370.0,376.55,376.95,376.26,35026,1317899225000.0,1052,18788,0.5364
2016-10-03,WONDERLA,EQ,376.95,376.95,384.85,372.0,379.8,379.25,379.46,38300,1453329395000.0,1281,22360,0.5838
2016-10-04,WONDERLA,EQ,379.25,383.95,398.0,380.5,394.0,393.5,391.05,100046,3912277350000.0,1965,54363,0.5434
2016-10-05,WONDERLA,EQ,393.5,393.45,402.0,390.0,400.45,400.3,397.66,71885,2858575045000.0,1784,42511,0.5914
2016-10-06,WONDERLA,EQ,400.3,397.0,401.0,395.0,400.0,399.45,397.54,133415,5303743620000.0,949,99253,0.7439
2016-10-07,WONDERLA,EQ,399.45,397.3,400.0,396.1,397.0,399.4,398.24,19545,778364695000.0,405,9843,0.5036
2016-10-10,WONDERLA,EQ,399.4,397.55,401.15,395.95,401.15,399.55,398.97,32029,1277854725000.0,644,17719,0.5532
2016-10-13,WONDERLA,EQ,399.55,401.05,402.0,393.75,400.0,399.7,398.34,50791,2023206425000.0,1034,22694,0.44680000000000003
2016-10-14,WONDERLA,EQ,399.7,398.8,402.15,396.0,397.0,398.85,399.22,42164,1683284420000.0,1221,12990,0.3081
2016-10-17,WONDERLA,EQ,398.85,406.0,415.0,402.3,404.0,406.9,408.42,112860,4609397850000.0,2328,63381,0.5616
2016-10-18,WONDERLA,EQ,406.9,405.0,410.0,402.5,406.5,407.35,407.08,49082,1998019314999.9998,1238,34137,0.6955
2016-10-19,WONDERLA,EQ,407.35,408.1,409.0,403.0,404.1,404.65,406.61,40854,1661146250000.0,1419,13304,0.32560000000000006
2016-10-20,WONDERLA,EQ,404.65,407.0,408.0,399.05,403.0,402.4,404.7,44558,1803244610000.0002,986,24541,0.5508
2016-10-21,WONDERLA,EQ,402.4,408.0,412.0,400.0,401.0,405.4,407.89,102358,4175049585000.0,2187,42107,0.4114
2016-10-24,WONDERLA,EQ,405.4,406.9,409.25,404.45,407.0,406.5,407.68,36267,1478518155000.0,888,21488,0.5925
2016-10-25,WONDERLA,EQ,406.5,407.9,408.9,403.0,406.2,405.05,405.76,35856,1454882455000.0,1008,18107,0.505
2016-10-26,WONDERLA,EQ,405.05,407.95,408.75,401.2,402.5,402.3,405.11,49256,1995393100000.0,1105,36395,0.7389
2016-10-27,WONDERLA,EQ,402.3,405.2,409.5,402.35,407.1,406.95,406.06,48991,1989343595000.0,1463,29141,0.5948
2016-10-28,WONDERLA,EQ,406.95,395.0,402.9,390.5,397.55,399.05,398.69,216351,8625708570000.0,8789,127901,0.5912
2016-10-30,WONDERLA,EQ,399.05,402.0,407.0,397.0,397.0,399.1,402.03,48506,1950090110000.0002,1246,32374,0.6674
2016-11-01,WONDERLA,EQ,399.1,400.45,400.45,390.2,390.3,391.15,393.67,47284,1861442545000.0,1598,32649,0.6905
2016-11-02,WONDERLA,EQ,391.15,390.3,393.9,377.2,380.0,379.8,382.59,328260,12558973360000.0,3340,292821,0.892
2016-11-03,WONDERLA,EQ,379.8,379.9,380.75,376.0,380.0,378.8,379.16,68153,2584088825000.0,1759,52128,0.7648999999999999
2016-11-04,WONDERLA,EQ,378.8,387.0,387.0,370.25,373.0,372.75,372.7,82981,3092724885000.0,1433,69572,0.8384
